Youtuber,subscribers,video views,category,Title,uploads,Country,channel_type,country_rank,video_views_for_the_last_30_days,highest_monthly_earnings,subscribers_for_last_30_days,Gross tertiary education enrollment (%),Population,Unemployment rate,subscribers_for_last_30_days_missing,country_rank_missing,channel_age,views_per_subscriber,views_per_upload,earnings_spread,urban_ratio,subscriber_growth_rate
La Rosa de Guadalupe,-0.4959558436051198,0.20410896610666718,Entertainment,larosadeguadalupe,-2.3948665529838955,Mexico,Games,4258.0,0.26768662202931587,-2.2398305342958547,0.2009739119280225,40.2,-0.4922656323482104,3.42,1,0,1.0296087343986438,0.5619927009710329,-3.737549627379587,-2.338923974921691,0.48494866610172105,-0.08786685773932217
sagar kalra (Shorts),-0.5098192700483678,0.035829713863015276,People & Blogs,sagar kalra (Shorts),-0.09041444826250977,Unknown,People,-1.0,0.30152433494817366,0.438639679847319,0.2009739119280225,68.0,0.27904907064799506,9.02,0,1,-0.9708569233448697,0.1615671582892119,0.28172147788819196,0.4413880753779558,0.5373702730784362,-0.0838857687697676
wifistudy,-0.5098192700483678,-0.30011385974217725,Education,wifistudy by Unacademy,1.6963499181508297,India,Education,94.0,-0.08330437845370083,0.08865837103923269,0.2009739119280225,28.1,1.428108284192824,5.36,1,0,-0.30403503743036525,-0.6495371338138558,-1.0639973155161617,0.1345571371202614,-1.9332780935697111,-0.0838857687697676
Antrax,-0.5098192700483678,-0.29841411425095477,Gaming,Antrax,0.06616061804583014,Mexico,Games,23.0,-0.34340638167004717,-0.14751849277206633,0.2009739119280225,40.2,-0.4922656323482104,3.42,1,0,-0.5263089994018667,-0.6454397927254514,-0.007527320520907417,-0.07115109484679266,0.48494866610172105,-0.0838857687697676
Enes Batur,-0.5098192700483678,0.21056396483847453,Gaming,enesbatur,-2.3948665529838955,Unknown,Games,-1.0,0.26768662202931587,-2.2398305342958547,-3.8032948755456966,68.0,0.27904907064799506,9.02,0,1,1.2518826963701453,0.584152872842909,-3.737549627379587,-2.338923974921691,0.5373702730784362,-0.7287700559314334
Totoy kids - Espaï¿½ï,-0.5098192700483678,-0.0019945396361281498,Film & Animation,Totoy kids - Espaï¿½ï,-0.19382793019576966,Mexico,Film,23.0,0.3990670754840747,0.5273612862046283,0.2009739119280225,40.2,-0.4922656323482104,3.42,0,0,-0.9708569233448697,0.07014061500971877,0.3275847638313583,0.5162366174935129,0.48494866610172105,-0.0838857687697676
ýýýýýýýýýý,-0.5237696150879558,-0.5136676957834145,People & Blogs,Kung Fu Padla,-2.3948665529838955,Russia,Games,3309.0,0.26768662202931587,-2.2398305342958547,-3.839135921978038,81.9,-0.3826849838307849,4.59,0,0,-0.9708569233448697,-1.1569871729986414,-3.737549627379587,-2.338923974921691,0.13207419293207687,-0.7287730965714178
DopeLyrics,-0.5237696150879558,0.21828359814288312,Music,DopeLyrics,0.4748209232420979,United States,Music,142.0,-0.1687336838031223,0.011390870688947575,0.2009739119280225,88.2,0.27904907064799506,14.7,1,0,-0.7485829613733682,0.6094145539737074,0.017915568117551725,0.06700928656256036,0.5373702730784362,-0.07985491425615172
jeffreestar,-0.5237696150879558,-0.36327558039519536,Howto & Style,jeffreestar,-0.10738405545921292,United States,Howto,142.0,-0.5424197183563004,-0.3291496685521254,0.2009739119280225,88.2,0.27904907064799506,14.7,1,0,1.4741566583416468,-0.7951741527158591,0.06858254019266592,-0.22847152576237748,0.5373702730784362,-0.07985491425615172
Lyna,-0.5237696150879558,0.035212103578784945,Gaming,Lyna,0.8061609390832887,Argentina,Games,12.0,0.26768662202931587,0.4078798732850122,0.2009739119280225,90.0,-1.3229934936160224,9.79,0,0,-0.30403503743036525,0.16665346394135938,-0.29943780971424905,0.41367099073738545,1.028132831912405,-0.07985491425615172
